,user_id,condition,id_int,puzzle_cnt,phase,chosen_graph,diff,greedy_solve,greedy_first_v,mis_size,prob,vertices,edges,intersects,valid_sols,success,success_fine,cumu_success,cumu_fail,cumu_quickfail,cumu_timeout,cumu_success_avg,cumu_fail_avg,has_success,has_fail,has_timeout,avg_success_diff,avg_fail_diff,avg_timeout_diff,time,clicks,max_is
306,self-det:10,self-det,9,4,train,9,64.96878901373283,True,True,6,0.2403,13,27,6,1,True,success,1,1,0,1,0.25,0.25,1,1,1,40.25320317266626,69.52080344332855,83.61370716510903,56.505,8,6
307,static-inc:12,static-inc,41,7,train,140,51.37255950788981,True,True,5,0.3739,12,26,11,2,False,quick_blunder,3,3,1,0,0.42857142857142855,0.42857142857142855,1,1,0,53.124486287094065,57.15174635987761,0,15.981,7,3
308,self-det:12,self-det,11,4,train,9,64.96878901373283,True,True,6,0.2403,13,27,6,1,True,success,0,3,0,0,0.0,0.75,0,1,0,0,64.52712370387415,0,45.343,10,6
309,self-det:9,self-det,8,1,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,False,quick_blunder,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16.588,5,3
310,static-inc:15,static-inc,44,7,train,140,51.37255950788981,True,True,5,0.3739,12,26,11,2,True,success,3,1,0,2,0.42857142857142855,0.14285714285714285,1,1,1,42.76147395176215,49.13197636244255,76.86289417376969,64.266,18,5
311,self-det:14,self-det,13,13,train,87,99.05405405405405,False,True,7,0.1295,16,29,8,1,False,blunder,4,8,4,0,0.3076923076923077,0.6153846153846154,1,1,0,78.95106850897278,78.90981121700567,0,59.444,31,2
312,self-det:13,self-det,12,11,train,113,40.160864785635766,True,True,5,0.5458,11,20,4,3,True,success,3,7,3,0,0.2727272727272727,0.6363636363636364,1,1,0,39.447817399902384,56.70151358443355,0,44.65,9,5
313,static-inc:19,static-inc,48,3,pre-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,1,1,1,0,0.3333333333333333,0.3333333333333333,1,1,0,83.8921568627451,69.52080344332855,0,22.773,7,5
314,self-det:22,self-det,21,3,pre-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,time,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.001021145171535,0,0,90,20,6
315,static-inc:14,static-inc,43,7,train,148,51.58524811739718,True,True,6,0.5179,14,26,6,6,True,success,4,2,1,0,0.5714285714285714,0.2857142857142857,1,1,0,51.351857595062086,62.67519186667124,0,20.489,6,6
316,self-det:23,self-det,22,7,train,45,77.2112676056338,False,False,6,0.1704,14,28,15,1,True,success,4,2,1,0,0.5714285714285714,0.2857142857142857,1,1,0,64.5825305395168,70.43668233073167,0,42.261,13,6
317,self-det:8,self-det,7,7,train,162,54.75277828384041,True,True,7,0.5489,16,26,7,9,False,time,2,4,1,0,0.2857142857142857,0.5714285714285714,1,1,0,59.8348600563212,64.6673327090756,0,90,14,4
318,self-det:6,self-det,5,7,train,141,63.8310502283105,False,True,7,0.3066,15,26,12,3,False,blunder,2,4,1,0,0.2857142857142857,0.5714285714285714,1,1,0,46.97910196865459,70.56682779492516,0,84.879,37,6
319,self-det:18,self-det,17,5,train,9,64.96878901373283,True,True,6,0.2403,13,27,6,1,True,success,2,1,0,1,0.4,0.2,1,1,1,52.41062525497218,69.83363148479428,83.61370716510903,77.859,18,6
320,self-det:11,self-det,10,7,train,1,65.03003003003003,False,False,6,0.1998,13,22,3,1,True,success,3,2,0,1,0.42857142857142855,0.2857142857142857,1,1,1,56.74066406213303,67.20083941103618,83.61370716510903,55.523,8,6
321,static-inc:10,static-inc,39,9,train,175,55.898641588296755,False,False,6,0.2871,13,22,3,2,False,blunder,2,6,0,0,0.2222222222222222,0.6666666666666666,1,1,0,52.87713634462562,55.13439260788183,0,71.669,16,5
322,static-inc:6,static-inc,35,13,train,116,67.96969696969697,True,True,7,0.4125,17,34,22,7,True,success,5,6,2,1,0.38461538461538464,0.46153846153846156,1,1,1,51.88331916545426,60.18548800256024,55.898641588296755,19.48,7,7
323,self-det:15,self-det,14,4,train,163,65.0,True,True,6,0.4,15,35,21,6,False,time,1,1,0,1,0.25,0.25,1,1,1,40.25320317266626,69.52080344332855,83.8921568627451,90,14,5
324,self-det:7,self-det,6,15,train,119,55.192458940550544,False,True,7,0.4323,16,23,6,8,False,blunder,4,9,5,1,0.26666666666666666,0.6,1,1,1,44.8803040947418,61.25827321130808,64.96878901373283,51.271,17,6
325,self-det:17,self-det,16,3,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,1,1,0,0,0.3333333333333333,0.3333333333333333,1,1,0,40.168410805548795,83.8921568627451,0,24.608,6,1
326,static-inc:21,static-inc,50,6,train,142,49.326530612244895,True,True,6,0.3675,13,20,6,3,True,success,3,2,2,0,0.5,0.3333333333333333,1,1,0,56.857402565851054,55.785154026513865,0,24.373,6,6
327,static-inc:17,static-inc,46,9,train,175,55.898641588296755,False,False,6,0.2871,13,22,3,2,True,success,4,3,0,1,0.4444444444444444,0.3333333333333333,1,1,1,44.527494478400456,62.9605073333679,69.52080344332855,74.257,22,6
328,static-inc:13,static-inc,42,12,train,152,64.25192519251925,True,True,7,0.3636,16,29,9,4,False,blunder,7,2,2,2,0.5833333333333334,0.16666666666666666,1,1,1,50.05534912875648,66.58939053328338,64.17771011917068,57.127,29,5
329,static-inc:6,static-inc,35,14,train,65,72.28868841082581,True,True,7,0.2882,17,31,8,6,False,quick_blunder,6,6,2,1,0.42857142857142855,0.42857142857142855,1,1,1,54.56438213282805,60.18548800256024,55.898641588296755,13.14,7,4
330,self-det:7,self-det,6,16,post-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,4,10,5,1,0.25,0.625,1,1,1,44.8803040947418,60.65169178423232,64.96878901373283,9.11,5,5
331,static-inc:12,static-inc,41,8,train,46,53.70500076464291,True,True,7,0.6539,16,27,8,14,True,success,3,4,2,0,0.375,0.5,1,1,0,53.124486287094065,55.70694964688066,0,30.268,7,7
332,self-det:13,self-det,12,12,train,50,41.441668073611346,True,True,5,0.5923,12,21,5,6,False,blunder,4,7,3,0,0.3333333333333333,0.5833333333333334,1,1,0,39.62607924633573,56.70151358443355,0,26.575,5,4
333,static-inc:14,static-inc,43,8,train,168,54.16902457185406,True,True,6,0.5372,14,29,13,6,False,blunder,5,2,1,0,0.625,0.25,1,1,0,51.3985356995291,62.67519186667124,0,26.581,8,4
334,self-det:14,self-det,13,14,train,3,82.1796875,False,True,7,0.2048,16,32,21,2,False,blunder,4,9,4,0,0.2857142857142857,0.6428571428571429,1,1,0,78.95106850897278,81.14806042112215,0,29.832,13,6
335,self-det:18,self-det,17,6,train,1,65.03003003003003,False,False,6,0.1998,13,22,3,1,False,blunder,3,1,0,1,0.5,0.16666666666666666,1,1,1,56.59667984122573,69.83363148479428,83.61370716510903,22.329,8,3
336,self-det:23,self-det,22,8,train,114,78.31174404994148,False,True,7,0.2563,16,35,22,2,True,success,5,2,1,0,0.625,0.25,1,1,0,67.1082779527402,70.43668233073167,0,28.19,7,7
337,static-inc:8,static-inc,37,8,train,46,53.70500076464291,True,True,7,0.6539,16,27,8,14,False,time,1,4,3,2,0.125,0.5,1,1,1,41.6043710204784,60.00205469344105,50.349545060067356,90,14,6
338,static-inc:22,static-inc,51,9,train,153,56.09401709401709,False,False,6,0.351,13,26,13,2,False,time,6,2,2,0,0.6666666666666666,0.2222222222222222,1,1,0,47.18366710549773,76.56725530421879,0,90,32,6
339,static-inc:13,static-inc,42,13,train,109,68.16346790205162,True,True,7,0.3022,16,29,8,3,True,success,7,3,2,2,0.5384615384615384,0.23076923076923078,1,1,1,50.05534912875648,65.81023541969533,64.17771011917068,14.106,7,7
340,self-det:9,self-det,8,2,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,0,1,1,0,0.0,0.5,0,1,0,0,40.168410805548795,0,37.987,6,3
341,self-det:7,self-det,6,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,quick_blunder,5,10,5,1,0.29411764705882354,0.5882352941176471,1,1,1,43.95488391032669,60.65169178423232,64.96878901373283,11.227,6,4
342,self-det:24,self-det,23,2,pre-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,time,0,1,0,0,0.0,0.5,0,1,0,0,83.8921568627451,0,90,9,5
343,self-det:13,self-det,12,13,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,True,success,4,8,3,0,0.3076923076923077,0.6153846153846154,1,1,0,39.62607924633573,54.79403289558077,0,13.576,5,5
344,static-inc:19,static-inc,48,4,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,True,success,2,1,1,0,0.5,0.25,1,1,0,62.03028383414694,69.52080344332855,0,32.033,11,5
345,static-inc:16,static-inc,45,4,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,False,blunder,0,2,1,1,0.0,0.5,0,1,1,0,54.887003307997404,83.8921568627451,52.823,9,5
346,self-det:22,self-det,21,4,train,9,64.96878901373283,True,True,6,0.2403,13,27,6,1,True,success,2,0,0,1,0.5,0.0,1,0,1,55.001021145171535,0,83.8921568627451,17.603,6,6
347,self-det:12,self-det,11,5,train,163,65.0,True,True,6,0.4,15,35,21,6,False,blunder,1,3,0,0,0.2,0.6,1,1,0,64.96878901373283,64.52712370387415,0,50.122,12,4
348,static-inc:20,static-inc,49,3,pre-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,time,0,1,0,1,0.0,0.3333333333333333,0,1,1,0,40.25320317266626,69.83363148479428,90,22,3
349,static-inc:12,static-inc,41,9,train,151,55.54930082466834,True,True,7,0.5578,15,28,14,6,False,blunder,4,4,2,0,0.4444444444444444,0.4444444444444444,1,1,0,53.26961490648127,55.70694964688066,0,20.287,6,2
350,self-det:24,self-det,23,3,pre-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,0,1,0,1,0.0,0.3333333333333333,0,1,1,0,83.8921568627451,69.52080344332855,17.176,5,5
351,static-inc:22,static-inc,51,10,train,67,58.834616795012835,True,True,7,0.5454,16,30,15,8,True,success,6,2,2,1,0.6,0.2,1,1,1,47.18366710549773,76.56725530421879,56.09401709401709,22.806,9,7
352,static-inc:14,static-inc,43,9,train,153,56.09401709401709,False,False,6,0.351,13,26,13,2,False,blunder,5,3,1,0,0.5555555555555556,0.3333333333333333,1,1,0,51.3985356995291,59.83980276839885,0,26.947,8,5
353,self-det:13,self-det,12,14,train,13,41.73667656823344,True,True,5,0.5723,12,21,4,5,True,success,5,8,3,0,0.35714285714285715,0.5714285714285714,1,1,0,40.02173760116426,54.79403289558077,0,17.413,7,5
354,static-inc:21,static-inc,50,7,train,94,51.562814070351756,True,True,6,0.4776,14,25,8,5,True,success,4,2,2,0,0.5714285714285714,0.2857142857142857,1,1,0,54.97468457744951,55.785154026513865,0,23.232,6,6
355,static-inc:19,static-inc,48,5,train,93,46.23716089404539,True,True,6,0.5861,13,23,6,5,False,blunder,3,1,1,0,0.6,0.2,1,1,0,55.22164622959076,69.52080344332855,0,20.023,7,5
356,static-inc:12,static-inc,41,10,train,146,58.68428781204111,True,True,5,0.3405,13,31,23,2,False,quick_blunder,4,5,2,0,0.4,0.5,1,1,0,53.26961490648127,55.6754198824382,0,12.223,5,2
357,self-det:14,self-det,13,15,train,127,73.64085297418632,False,True,7,0.3564,17,37,32,8,True,success,4,10,4,0,0.26666666666666666,0.6666666666666666,1,1,0,78.95106850897278,81.25122312900994,0,39.72,17,7
358,self-det:8,self-det,7,8,train,39,54.53125,True,True,6,0.3072,13,22,11,2,False,blunder,2,4,1,1,0.25,0.5,1,1,1,59.8348600563212,64.6673327090756,54.75277828384041,66.237,10,3
359,static-inc:14,static-inc,43,10,train,146,58.68428781204111,True,True,5,0.3405,13,31,23,2,False,quick_blunder,5,4,1,0,0.5,0.4,1,1,0,51.3985356995291,58.90335634980341,0,15.836,5,3
360,static-inc:15,static-inc,44,8,train,72,54.265531726730046,True,True,6,0.4523,15,26,11,10,False,blunder,4,1,0,2,0.5,0.125,1,1,1,44.91424534079406,49.13197636244255,76.86289417376969,74.123,14,5
361,self-det:10,self-det,9,5,train,168,54.16902457185406,True,True,6,0.5372,14,29,13,6,True,success,2,1,0,1,0.4,0.2,1,1,1,52.610996093199546,69.52080344332855,83.61370716510903,88.434,8,6
362,static-inc:22,static-inc,51,11,train,74,60.96351197263398,True,True,7,0.4385,16,29,8,6,True,success,7,2,2,1,0.6363636363636364,0.18181818181818182,1,1,1,48.84808848971418,76.56725530421879,56.09401709401709,24.573,11,7
363,self-det:13,self-det,12,15,train,24,41.35835172921266,True,True,5,0.6795,12,22,8,7,False,quick_blunder,6,8,3,0,0.4,0.5333333333333333,1,1,0,40.307560762342455,54.79403289558077,0,19.249,5,4
364,self-det:14,self-det,13,16,post-test,301,40.25320317266626,False,False,5,0.3278,10,15,1,1,True,success,5,10,4,0,0.3125,0.625,1,1,0,77.88902540201549,81.25122312900994,0,10.291,7,5
365,self-det:12,self-det,11,6,train,1,65.03003003003003,False,False,6,0.1998,13,22,3,1,True,success,1,4,0,0,0.16666666666666666,0.6666666666666666,1,1,0,64.96878901373283,64.64534277790561,0,33.269,10,6
366,self-det:11,self-det,10,8,train,53,75.33159268929504,True,True,6,0.1915,14,30,18,1,False,blunder,4,2,0,1,0.5,0.25,1,1,1,58.81300555410728,67.20083941103618,83.61370716510903,75.636,14,5
367,self-det:18,self-det,17,7,train,78,64.94240837696336,True,True,6,0.2865,14,30,15,2,False,blunder,3,2,0,1,0.42857142857142855,0.2857142857142857,1,1,1,56.59667984122573,67.43183075741216,83.61370716510903,52.97,12,5
368,static-inc:10,static-inc,39,10,train,159,58.84938481120068,True,True,7,0.4714,16,28,13,10,False,blunder,2,7,0,0,0.2,0.7,1,1,0,52.87713634462562,55.243571033655385,0,76.542,9,6
369,static-inc:8,static-inc,37,9,train,153,56.09401709401709,False,False,6,0.351,13,26,13,2,True,success,1,4,3,3,0.1111111111111111,0.4444444444444444,1,1,1,41.6043710204784,60.00205469344105,51.468030294925875,52.067,14,6
370,static-inc:19,static-inc,48,6,train,142,49.326530612244895,True,True,6,0.3675,13,20,6,3,False,blunder,3,2,1,0,0.5,0.3333333333333333,1,1,0,55.22164622959076,57.87898216868697,0,21.596,6,3
371,static-inc:12,static-inc,41,11,train,74,60.96351197263398,True,True,7,0.4385,16,29,8,6,False,blunder,4,6,3,0,0.36363636363636365,0.5454545454545454,1,1,0,53.26961490648127,56.17689787070535,0,21.283,9,2
372,self-det:22,self-det,21,5,train,1,65.03003003003003,False,False,6,0.1998,13,22,3,1,True,success,3,0,0,1,0.6,0.0,1,0,1,58.323610434691965,0,83.8921568627451,40.352,12,6
373,self-det:6,self-det,5,8,train,168,54.16902457185406,True,True,6,0.5372,14,29,13,6,False,time,2,5,1,0,0.25,0.625,1,1,0,46.97910196865459,69.21967228160223,0,90,38,5
374,static-inc:22,static-inc,51,12,train,95,63.832935560859184,False,False,5,0.1676,12,22,7,1,False,quick_blunder,8,2,2,1,0.6666666666666666,0.16666666666666666,1,1,1,50.36251642507916,76.56725530421879,56.09401709401709,11.511,5,4
375,self-det:24,self-det,23,4,train,163,65.0,True,True,6,0.4,15,35,21,6,False,blunder,1,1,0,1,0.25,0.25,1,1,1,40.25320317266626,83.8921568627451,69.52080344332855,32.237,12,2
376,static-inc:14,static-inc,43,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,blunder,5,5,2,0,0.45454545454545453,0.45454545454545453,1,1,0,51.3985356995291,58.85954264225095,0,20.812,5,3
377,self-det:17,self-det,16,4,train,163,65.0,True,True,6,0.4,15,35,21,6,True,success,1,2,0,0,0.25,0.5,1,1,0,40.168410805548795,76.70648015303682,0,69.391,17,6
378,self-det:13,self-det,12,16,post-test,302,40.168410805548795,True,True,5,0.4109,10,18,2,1,True,success,6,9,4,0,0.375,0.5625,1,1,0,40.307560762342455,53.301179432650976,0,10.711,5,5
379,static-inc:6,static-inc,35,15,train,190,78.45248029670839,False,True,7,0.2157,16,30,8,2,False,blunder,6,7,3,1,0.4,0.4666666666666667,1,1,1,54.56438213282805,61.91451663231247,55.898641588296755,75.736,33,6
380,self-det:15,self-det,14,5,train,124,54.27383809731617,True,True,7,0.4583,15,24,5,6,False,time,1,1,0,2,0.2,0.2,1,1,1,40.25320317266626,69.52080344332855,74.44607843137254,90,28,6
381,static-inc:21,static-inc,50,8,train,168,54.16902457185406,True,True,6,0.5372,14,29,13,6,True,success,5,2,2,0,0.625,0.25,1,1,0,54.292310476029954,55.785154026513865,0,38.479,6,6
382,static-inc:12,static-inc,41,12,train,183,63.93296089385475,True,True,6,0.2148,13,23,6,1,False,quick_blunder,4,7,3,0,0.3333333333333333,0.5833333333333334,1,1,0,53.26961490648127,56.860699885266584,0,11.848,6,1
383,static-inc:17,static-inc,46,10,train,146,58.68428781204111,True,True,5,0.3405,13,31,23,2,False,time,5,3,0,1,0.5,0.3,1,1,1,46.80172390037971,62.9605073333679,69.52080344332855,90,14,4
384,self-det:18,self-det,17,8,train,119,55.192458940550544,False,True,7,0.4323,16,23,6,8,True,success,3,3,0,1,0.375,0.375,1,1,1,56.59667984122573,66.60202329726256,83.61370716510903,20.939,9,7
385,self-det:14,self-det,13,17,post-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,True,success,6,10,4,0,0.35294117647058826,0.5882352941176471,1,1,0,71.61638836379062,81.25122312900994,0,25.416,12,6
386,self-det:11,self-det,10,9,train,40,65.67359050445104,False,True,6,0.2022,13,23,5,1,True,success,4,3,0,1,0.4444444444444444,0.3333333333333333,1,1,1,58.81300555410728,69.91109050378914,83.61370716510903,22.765,6,6
387,static-inc:16,static-inc,45,5,train,16,46.11876388608362,True,True,6,0.4951,13,21,2,4,False,blunder,0,3,1,1,0.0,0.6,0,1,1,0,50.45945921215773,83.8921568627451,63.612,8,4
388,self-det:7,self-det,6,18,post-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,True,success,5,11,6,1,0.2777777777777778,0.6111111111111112,1,1,1,43.95488391032669,61.45797466233198,64.96878901373283,77.761,25,7
389,static-inc:19,static-inc,48,7,train,140,51.37255950788981,True,True,5,0.3739,12,26,11,2,True,success,3,3,1,0,0.42857142857142855,0.42857142857142855,1,1,0,55.22164622959076,55.028164983206274,0,26.159,7,5
390,self-det:6,self-det,5,9,train,179,44.1447656060238,False,False,5,0.4117,11,21,8,2,True,success,2,5,1,1,0.2222222222222222,0.5555555555555556,1,1,1,46.97910196865459,69.21967228160223,54.16902457185406,21.303,9,5
391,self-det:8,self-det,7,9,train,143,45.37207122774133,True,True,5,0.5335,12,24,12,4,False,blunder,2,5,1,1,0.2222222222222222,0.5555555555555556,1,1,1,59.8348600563212,62.64011616726047,54.75277828384041,46.574,5,1
392,self-det:12,self-det,11,7,train,136,65.11436763300414,True,True,6,0.3139,14,32,23,2,False,blunder,2,4,0,0,0.2857142857142857,0.5714285714285714,1,1,0,64.99940952188143,64.64534277790561,0,31.134,6,5
393,static-inc:6,static-inc,35,16,post-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,True,success,6,8,3,1,0.375,0.5,1,1,1,54.56438213282805,63.981762090361954,55.898641588296755,15.728,7,7
394,self-det:15,self-det,14,6,train,90,44.09752547307133,True,True,5,0.5496,12,23,5,4,True,success,1,1,0,3,0.16666666666666666,0.16666666666666666,1,1,1,40.25320317266626,69.52080344332855,67.72199832002042,15.693,5,5
395,self-det:23,self-det,22,9,train,173,78.3157894736842,False,True,7,0.266,16,36,24,2,False,time,6,2,1,0,0.6666666666666666,0.2222222222222222,1,1,0,68.97552230227375,70.43668233073167,0,90,13,6
396,static-inc:14,static-inc,43,12,train,183,63.93296089385475,True,True,6,0.2148,13,23,6,1,False,blunder,5,6,2,0,0.4166666666666667,0.5,1,1,0,51.3985356995291,59.23932894060547,0,24.524,6,5
397,static-inc:12,static-inc,41,13,train,109,68.16346790205162,True,True,7,0.3022,16,29,8,3,False,quick_blunder,4,8,4,0,0.3076923076923077,0.6153846153846154,1,1,0,53.26961490648127,57.7447325113401,0,11.61,7,2
398,static-inc:13,static-inc,42,14,train,101,72.48408534452605,False,True,7,0.2859,16,32,15,3,False,time,8,3,2,2,0.5714285714285714,0.21428571428571427,1,1,1,52.31886397541838,65.81023541969533,64.17771011917068,90,40,6
399,self-det:9,self-det,8,3,pre-test,305,83.61370716510903,False,True,7,0.1605,15,25,4,1,False,time,0,2,1,0,0.0,0.6666666666666666,0,1,0,0,54.84460712443867,0,90,17,6
400,self-det:24,self-det,23,5,train,1,65.03003003003003,False,False,6,0.1998,13,22,3,1,True,success,1,2,0,1,0.2,0.4,1,1,1,40.25320317266626,74.44607843137254,69.52080344332855,26.936,6,6
401,self-det:22,self-det,21,6,train,108,76.70393374741201,True,True,7,0.3381,18,38,19,8,False,blunder,4,0,0,1,0.6666666666666666,0.0,1,0,1,60.000215333526484,0,83.8921568627451,31.62,7,6
402,static-inc:17,static-inc,46,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,blunder,5,3,0,2,0.45454545454545453,0.2727272727272727,1,1,1,46.80172390037971,62.9605073333679,64.10254562768483,20.243,5,3
403,self-det:10,self-det,9,6,train,120,43.664640324214794,False,True,5,0.3948,11,20,4,2,False,blunder,3,1,0,1,0.5,0.16666666666666666,1,1,1,53.13033891941772,69.52080344332855,83.61370716510903,50.894,9,4
404,static-inc:13,static-inc,42,15,train,99,78.31834259727135,True,True,6,0.1979,15,33,18,2,True,success,8,3,2,3,0.5333333333333333,0.2,1,1,1,52.31886397541838,65.81023541969533,66.9465018609558,10.335,6,6
405,static-inc:21,static-inc,50,9,train,151,55.54930082466834,True,True,7,0.5578,15,28,14,6,True,success,6,2,2,0,0.6666666666666666,0.2222222222222222,1,1,0,54.27176282533397,55.785154026513865,0,34.896,9,7
406,static-inc:12,static-inc,41,14,train,101,72.48408534452605,False,True,7,0.2859,16,32,15,3,False,quick_blunder,4,9,5,0,0.2857142857142857,0.6428571428571429,1,1,0,53.26961490648127,58.902369776974716,0,16.501,7,2
407,self-det:23,self-det,22,10,train,98,69.07163323782235,False,True,7,0.2792,16,28,8,3,True,success,6,2,1,1,0.6,0.2,1,1,1,68.97552230227375,70.43668233073167,78.3157894736842,17.719,7,7
408,self-det:18,self-det,17,9,train,33,55.162471395881006,True,True,6,0.3496,13,25,10,2,True,success,4,3,0,1,0.4444444444444444,0.3333333333333333,1,1,1,56.245624616056936,66.60202329726256,83.61370716510903,37.688,10,6
409,static-inc:10,static-inc,39,11,train,61,61.138260432378075,True,True,5,0.1989,12,24,9,1,False,blunder,2,8,0,0,0.18181818181818182,0.7272727272727273,1,1,0,52.87713634462562,55.69429775584855,0,62.348,11,4
410,static-inc:14,static-inc,43,13,train,107,68.20747338692158,False,True,7,0.4603,17,36,17,10,False,blunder,5,7,2,0,0.38461538461538464,0.5384615384615384,1,1,0,51.3985356995291,59.909847791069645,0,29.267,9,6
411,self-det:17,self-det,16,5,train,78,64.94240837696336,True,True,6,0.2865,14,30,15,2,False,blunder,2,2,0,0,0.4,0.4,1,1,0,52.5842054027744,76.70648015303682,0,53.982,10,5
412,static-inc:20,static-inc,49,4,train,27,41.6043710204784,True,True,5,0.5811,12,21,6,5,False,blunder,0,1,0,2,0.0,0.25,0,1,1,0,40.25320317266626,76.72366932495166,46.054,15,4
413,self-det:10,self-det,9,7,train,171,38.899029895070285,False,False,5,0.5051,11,18,2,4,True,success,3,2,0,1,0.42857142857142855,0.2857142857142857,1,1,1,53.13033891941772,56.592721883771674,83.61370716510903,22.054,5,5
414,self-det:13,self-det,12,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,7,9,4,0,0.4117647058823529,0.5294117647058824,1,1,0,40.28768219708622,53.301179432650976,0,58.903,8,5
415,self-det:23,self-det,22,11,train,54,69.08608321377332,False,True,7,0.3485,17,32,11,6,True,success,7,2,1,1,0.6363636363636364,0.18181818181818182,1,1,1,68.98925243592355,70.43668233073167,78.3157894736842,15.699,7,7
416,static-inc:12,static-inc,41,15,train,99,78.31834259727135,True,True,6,0.1979,15,33,18,2,False,quick_blunder,4,10,6,0,0.26666666666666666,0.6666666666666666,1,1,0,53.26961490648127,60.26054133372985,0,14.944,6,1
417,self-det:8,self-det,7,10,train,167,36.9009900990099,True,True,5,0.505,11,16,2,4,False,blunder,2,6,1,1,0.2,0.6,1,1,1,59.8348600563212,59.76210867734062,54.75277828384041,41.339,5,4
418,self-det:24,self-det,23,6,train,136,65.11436763300414,True,True,6,0.3139,14,32,23,2,True,success,2,2,0,1,0.3333333333333333,0.3333333333333333,1,1,1,52.64161660134815,74.44607843137254,69.52080344332855,34.583,10,6
419,static-inc:22,static-inc,51,13,train,107,68.20747338692158,False,True,7,0.4603,17,36,17,10,False,blunder,8,3,3,1,0.6153846153846154,0.23076923076923078,1,1,1,50.36251642507916,72.32248205643225,56.09401709401709,64.149,33,6
420,static-inc:15,static-inc,44,9,train,151,55.54930082466834,True,True,7,0.5578,15,28,14,6,False,time,4,2,0,2,0.4444444444444444,0.2222222222222222,1,1,1,44.91424534079406,51.698754044586295,76.86289417376969,90,13,6
421,self-det:11,self-det,10,10,train,136,65.11436763300414,True,True,6,0.3139,14,32,23,2,False,blunder,5,3,0,1,0.5,0.3,1,1,1,60.18512254417603,69.91109050378914,83.61370716510903,55.463,14,5
422,static-inc:8,static-inc,37,10,train,67,58.834616795012835,True,True,7,0.5454,16,30,15,8,True,success,2,4,3,3,0.2,0.4,1,1,1,48.84919405724774,60.00205469344105,51.468030294925875,81.174,17,7
423,static-inc:21,static-inc,50,10,train,159,58.84938481120068,True,True,7,0.4714,16,28,13,10,True,success,7,2,2,0,0.7,0.2,1,1,0,54.45426825381031,55.785154026513865,0,33.684,9,7
424,static-inc:6,static-inc,35,17,post-test,304,69.52080344332855,True,True,6,0.2788,15,33,17,3,False,blunder,7,8,3,1,0.4117647058823529,0.47058823529411764,1,1,1,58.71428570886819,63.981762090361954,55.898641588296755,53.49,22,5
425,static-inc:17,static-inc,46,12,train,152,64.25192519251925,True,True,7,0.3636,16,29,9,4,False,blunder,5,4,0,2,0.4166666666666667,0.3333333333333333,1,1,1,46.80172390037971,62.504945608120444,64.10254562768483,30.094,7,4
426,self-det:18,self-det,17,10,train,69,55.08912056499075,True,True,6,0.5947,15,30,12,10,True,success,5,3,0,1,0.5,0.3,1,1,1,56.02899397202175,66.60202329726256,83.61370716510903,24.361,6,6
427,self-det:9,self-det,8,4,train,115,64.5680473372781,True,True,7,0.4225,16,32,30,5,False,blunder,0,2,1,1,0.0,0.5,0,1,1,0,54.84460712443867,83.61370716510903,32.17,11,4
428,self-det:6,self-det,5,10,train,6,53.537407797681766,True,True,6,0.5694,15,28,7,10,True,success,3,5,1,1,0.3,0.5,1,1,1,46.034323181111,69.21967228160223,54.16902457185406,58.353,20,6
429,self-det:10,self-det,9,8,train,161,40.001100110011,True,True,5,0.4545,11,18,3,2,True,success,4,2,0,1,0.5,0.25,1,1,1,49.57251166333086,56.592721883771674,83.61370716510903,18.977,5,5
430,static-inc:13,static-inc,42,16,post-test,303,69.83363148479428,False,True,6,0.2236,15,28,6,3,False,blunder,9,3,2,3,0.5625,0.1875,1,1,1,55.207694933402045,65.81023541969533,66.9465018609558,35.021,20,5
431,static-inc:12,static-inc,41,16,post-test,306,83.8921568627451,True,True,7,0.1632,15,26,8,1,False,quick_blunder,4,11,7,0,0.25,0.6875,1,1,0,53.26961490648127,61.90215963041544,0,17.875,7,1
