,user_id,condition,id_int,puzzle_cnt,phase,chosen_graph,diff,mis_size,prob,vertices,edges,intersects,valid_sols,success,success_fine,cumu_success,cumu_fail,cumu_quickfail,cumu_timeout,cumu_success_avg,cumu_fail_avg,has_success,has_fail,has_timeout,avg_success_diff,avg_fail_diff,avg_timeout_diff,time,clicks,max_is
0,self-det:1,self-det,0,1,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,False,quick_blunder,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14.384,6,1
1,self-det:1,self-det,0,2,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,True,success,0,1,1,0,0.0,0.5,0,1,0,0,69.83363148479428,0,46.352,18,5
2,self-det:1,self-det,0,3,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,True,success,1,1,1,0,0.3333333333333333,0.3333333333333333,1,1,0,40.25320317266626,69.83363148479428,0,80.981,33,7
3,self-det:1,self-det,0,4,train,163,65.0,6,0.4,15,35,21,6,False,blunder,2,1,1,0,0.5,0.25,1,1,0,61.93345516888765,69.83363148479428,0,35.076,12,4
4,self-det:1,self-det,0,5,train,78,64.94240837696336,6,0.2865,14,30,15,2,False,time,2,2,1,0,0.4,0.4,1,1,0,61.93345516888765,67.41681574239715,0,90,23,5
5,self-det:1,self-det,0,6,train,187,76.30531732418524,6,0.1749,14,28,14,1,False,blunder,2,2,1,1,0.3333333333333333,0.3333333333333333,1,1,1,61.93345516888765,67.41681574239715,64.94240837696336,40.965,10,5
6,self-det:1,self-det,0,7,train,108,76.70393374741201,7,0.3381,18,38,19,8,False,blunder,2,3,1,1,0.2857142857142857,0.42857142857142855,1,1,1,61.93345516888765,70.37964960299318,64.94240837696336,34.797,15,6
7,self-det:1,self-det,0,8,train,45,77.2112676056338,6,0.1704,14,28,15,1,False,time,2,4,1,1,0.25,0.5,1,1,1,61.93345516888765,71.96072063909789,64.94240837696336,90,20,5
8,self-det:1,self-det,0,9,train,99,78.31834259727135,6,0.1979,15,33,18,2,False,time,2,4,1,2,0.2222222222222222,0.4444444444444444,1,1,1,61.93345516888765,71.96072063909789,71.07683799129858,90,19,5
9,self-det:1,self-det,0,10,train,3,82.1796875,7,0.2048,16,32,21,2,False,time,2,4,1,3,0.2,0.4,1,1,1,61.93345516888765,71.96072063909789,73.49067285995618,90,15,6
10,self-det:1,self-det,0,11,train,155,81.19447396386823,7,0.1882,15,29,17,1,False,blunder,2,4,1,4,0.18181818181818182,0.36363636363636365,1,1,1,61.93345516888765,71.96072063909789,75.66292651996713,77.77,13,4
11,self-det:1,self-det,0,12,train,190,78.45248029670839,7,0.2157,16,30,8,2,False,blunder,2,5,1,4,0.16666666666666666,0.4166666666666667,1,1,1,61.93345516888765,73.80747130405196,75.66292651996713,79.114,29,6
12,self-det:1,self-det,0,13,train,114,78.31174404994148,7,0.2563,16,35,22,2,True,success,2,6,1,4,0.15384615384615385,0.46153846153846156,1,1,1,61.93345516888765,74.58163946949469,75.66292651996713,38.289,11,7
13,self-det:1,self-det,0,14,train,176,70.90507726269315,7,0.2265,15,25,8,2,True,success,3,6,1,4,0.21428571428571427,0.42857142857142855,1,1,1,67.3928847959056,74.58163946949469,75.66292651996713,13.981,7,7
14,self-det:1,self-det,0,15,train,4,62.908004778972526,7,0.3348,16,26,10,5,False,blunder,4,6,1,4,0.26666666666666666,0.4,1,1,1,68.27093291260249,74.58163946949469,75.66292651996713,20.366,9,6
15,self-det:1,self-det,0,16,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,False,quick_blunder,4,7,1,4,0.25,0.4375,1,1,1,68.27093291260249,72.91397737084867,75.66292651996713,14.519,7,5
16,self-det:1,self-det,0,17,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,False,time,4,8,2,4,0.23529411764705882,0.47058823529411764,1,1,1,68.27093291260249,74.28624980733574,75.66292651996713,90,32,5
17,self-det:1,self-det,0,18,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,False,blunder,4,8,2,5,0.2222222222222222,0.4444444444444444,1,1,1,68.27093291260249,74.28624980733574,74.4345019046394,73.775,25,4
18,self-det:2,self-det,1,1,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,False,quick_blunder,0,0,0,0,0.0,0.0,0,0,0,0,0,0,18.017,9,6
19,self-det:2,self-det,1,2,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,True,success,0,1,1,0,0.0,0.5,0,1,0,0,83.61370716510903,0,33.186,16,6
20,self-det:2,self-det,1,3,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,False,blunder,1,1,1,0,0.3333333333333333,0.3333333333333333,1,1,0,69.83363148479428,83.61370716510903,0,66.53,27,4
21,self-det:2,self-det,1,4,train,163,65.0,6,0.4,15,35,21,6,True,success,1,2,1,0,0.25,0.5,1,1,0,69.83363148479428,61.93345516888765,0,34.581,6,6
22,self-det:2,self-det,1,5,train,78,64.94240837696336,6,0.2865,14,30,15,2,True,success,2,2,1,0,0.4,0.4,1,1,0,67.41681574239715,61.93345516888765,0,39.459,10,6
23,self-det:2,self-det,1,6,train,1,65.03003003003003,6,0.1998,13,22,3,1,True,success,3,2,1,0,0.5,0.3333333333333333,1,1,0,66.59201328725256,61.93345516888765,0,86.72,33,6
24,self-det:2,self-det,1,7,train,9,64.96878901373283,6,0.2403,13,27,6,1,False,blunder,4,2,1,0,0.5714285714285714,0.2857142857142857,1,1,0,66.20151747294692,61.93345516888765,0,45.171,12,5
25,self-det:2,self-det,1,8,train,115,64.5680473372781,7,0.4225,16,32,30,5,True,success,4,3,1,0,0.5,0.375,1,1,0,66.20151747294692,62.94523311716938,0,85.951,14,7
26,self-det:2,self-det,1,9,train,69,55.08912056499075,6,0.5947,15,30,12,10,True,success,5,3,1,0,0.5555555555555556,0.3333333333333333,1,1,0,65.87482344581315,62.94523311716938,0,43.003,6,6
27,self-det:2,self-det,1,10,train,119,55.192458940550544,7,0.4323,16,23,6,8,True,success,6,3,1,0,0.6,0.3,1,1,0,64.07720629900942,62.94523311716938,0,37.248,7,7
28,self-det:2,self-det,1,11,train,36,55.270401948842874,6,0.3284,13,24,6,2,False,blunder,7,3,1,0,0.6363636363636364,0.2727272727272727,1,1,0,62.807956676372434,62.94523311716938,0,51.727,12,4
29,self-det:2,self-det,1,12,train,33,55.162471395881006,6,0.3496,13,25,10,2,False,time,7,4,1,0,0.5833333333333334,0.3333333333333333,1,1,0,62.807956676372434,61.02652532508775,0,90,34,6
30,self-det:2,self-det,1,13,train,8,46.42684766214178,5,0.5304,12,25,10,3,True,success,7,4,1,1,0.5384615384615384,0.3076923076923077,1,1,1,62.807956676372434,61.02652532508775,55.162471395881006,25.585,7,5
31,self-det:2,self-det,1,14,train,131,46.45475372279496,5,0.4365,12,23,5,3,True,success,8,4,1,1,0.5714285714285714,0.2857142857142857,1,1,1,60.76031804959361,61.02652532508775,55.162471395881006,61.633,13,5
32,self-det:2,self-det,1,15,train,86,46.47120418848168,6,0.573,14,22,4,7,True,success,9,4,1,1,0.6,0.26666666666666666,1,1,1,59.17081090217154,61.02652532508775,55.162471395881006,40.982,10,6
33,self-det:2,self-det,1,16,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,False,blunder,10,4,1,1,0.625,0.25,1,1,1,57.900850230802554,61.02652532508775,55.162471395881006,42.892,16,6
34,self-det:2,self-det,1,17,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,False,blunder,10,5,1,1,0.5882352941176471,0.29411764705882354,1,1,1,57.900850230802554,65.59965163261923,55.162471395881006,30.19,8,5
35,self-det:2,self-det,1,18,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,True,success,10,6,1,1,0.5555555555555556,0.3333333333333333,1,1,1,57.900850230802554,66.25317693440411,55.162471395881006,20.928,5,5
36,static-inc:2,static-inc,41,1,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,True,success,0,0,0,0,0.0,0.0,0,0,0,0,0,0,24.341,13,7
37,static-inc:1,static-inc,40,1,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,True,success,0,0,0,0,0.0,0.0,0,0,0,0,0,0,54.469,23,5
38,static-inc:2,static-inc,41,2,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,True,success,1,0,0,0,0.5,0.0,1,0,0,83.61370716510903,0,0,8.752,5,5
39,static-inc:1,static-inc,40,2,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,True,success,1,0,0,0,0.5,0.0,1,0,0,40.25320317266626,0,0,32.475,6,6
40,static-inc:2,static-inc,41,3,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,True,success,2,0,0,0,0.6666666666666666,0.0,1,0,0,61.93345516888765,0,0,35.048,14,6
41,static-inc:1,static-inc,40,3,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,True,success,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.04341732873027,0,0,17.404,7,7
42,static-inc:1,static-inc,40,4,train,27,41.6043710204784,5,0.5811,12,21,6,5,True,success,3,0,0,0,0.75,0.0,1,0,0,64.56684727418985,0,0,9.64,5,5
43,static-inc:2,static-inc,41,4,train,13,41.73667656823344,5,0.5723,12,21,4,5,True,success,3,0,0,0,0.75,0.0,1,0,0,64.56684727418985,0,0,20.55,7,5
44,static-inc:2,static-inc,41,5,train,93,46.23716089404539,6,0.5861,13,23,6,5,True,success,4,0,0,0,0.8,0.0,1,0,0,58.85930459770075,0,0,8.511,6,6
45,static-inc:2,static-inc,41,6,train,142,49.326530612244895,6,0.3675,13,20,6,3,False,quick_blunder,5,0,0,0,0.8333333333333334,0.0,1,0,0,56.334875856969674,0,0,8.389,6,5
46,static-inc:1,static-inc,40,5,train,16,46.11876388608362,6,0.4951,13,21,2,4,True,success,4,0,0,0,0.8,0.0,1,0,0,58.82622821076199,0,0,30.146,14,6
47,static-inc:1,static-inc,40,6,train,91,49.28662420382166,6,0.3925,13,21,3,3,False,quick_blunder,5,0,0,0,0.8333333333333334,0.0,1,0,0,56.28473534582631,0,0,11.054,6,3
48,static-inc:2,static-inc,41,7,train,140,51.37255950788981,5,0.3739,12,26,11,2,True,success,5,1,1,0,0.7142857142857143,0.14285714285714285,1,1,0,56.334875856969674,49.326530612244895,0,13.514,5,5
49,static-inc:3,static-inc,42,1,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,True,success,0,0,0,0,0.0,0.0,0,0,0,0,0,0,40.38,13,5
50,static-inc:1,static-inc,40,7,train,94,51.562814070351756,6,0.4776,14,25,8,5,True,success,5,1,1,0,0.7142857142857143,0.14285714285714285,1,1,0,56.28473534582631,49.28662420382166,0,20.05,6,6
51,static-inc:2,static-inc,41,8,train,72,54.265531726730046,6,0.4523,15,26,11,10,True,success,6,1,1,0,0.75,0.125,1,1,0,55.507823132123036,49.326530612244895,0,23.211,6,6
52,static-inc:3,static-inc,42,2,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,True,success,1,0,0,0,0.5,0.0,1,0,0,40.25320317266626,0,0,20.892,6,6
53,static-inc:1,static-inc,40,8,train,46,53.70500076464291,7,0.6539,16,27,8,14,True,success,6,1,1,0,0.75,0.125,1,1,0,55.49774846658055,49.28662420382166,0,20.549,7,7
54,static-inc:2,static-inc,41,9,train,153,56.09401709401709,6,0.351,13,26,13,2,True,success,7,1,1,0,0.7777777777777778,0.1111111111111111,1,1,0,55.33035293135261,49.326530612244895,0,18.981,8,6
55,static-inc:1,static-inc,40,9,train,151,55.54930082466834,7,0.5578,15,28,14,6,True,success,7,1,1,0,0.7777777777777778,0.1111111111111111,1,1,0,55.24164165201803,49.28662420382166,0,15.987,7,7
56,static-inc:2,static-inc,41,10,train,146,58.68428781204111,5,0.3405,13,31,23,2,True,success,8,1,1,0,0.8,0.1,1,1,0,55.42581095168567,49.326530612244895,0,38.351,9,5
57,static-inc:2,static-inc,41,11,train,61,61.138260432378075,5,0.1989,12,24,9,1,True,success,9,1,1,0,0.8181818181818182,0.09090909090909091,1,1,0,55.78786393616961,49.326530612244895,0,33.515,11,5
58,static-inc:3,static-inc,42,3,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,False,time,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.04341732873027,0,0,90,31,7
59,static-inc:2,static-inc,41,12,train,183,63.93296089385475,6,0.2148,13,23,6,1,True,success,10,1,1,0,0.8333333333333334,0.08333333333333333,1,1,0,56.322903585790456,49.326530612244895,0,17.925,6,6
60,static-inc:3,static-inc,42,4,train,27,41.6043710204784,5,0.5811,12,21,6,5,False,quick_blunder,2,0,0,1,0.5,0.0,1,0,1,55.04341732873027,0,83.61370716510903,11.6,5,4
61,static-inc:1,static-inc,40,10,train,67,58.834616795012835,7,0.5454,16,30,15,8,False,time,8,1,1,0,0.8,0.1,1,1,0,55.280099048599325,49.28662420382166,0,90,35,6
62,static-inc:3,static-inc,42,5,train,8,46.42684766214178,5,0.5304,12,25,10,3,False,quick_blunder,2,1,1,1,0.4,0.2,1,1,1,55.04341732873027,41.6043710204784,83.61370716510903,19.66,7,4
63,static-inc:1,static-inc,40,11,train,74,60.96351197263398,7,0.4385,16,29,8,6,False,quick_blunder,8,1,1,1,0.7272727272727273,0.09090909090909091,1,1,1,55.280099048599325,49.28662420382166,58.834616795012835,16.984,7,5
64,static-inc:2,static-inc,41,13,train,109,68.16346790205162,7,0.3022,16,29,8,3,True,success,11,1,1,0,0.8461538461538461,0.07692307692307693,1,1,0,57.01472697743267,49.326530612244895,0,54.618,19,7
65,static-inc:1,static-inc,40,12,train,95,63.832935560859184,5,0.1676,12,22,7,1,False,quick_blunder,8,2,2,1,0.6666666666666666,0.16666666666666666,1,1,1,55.280099048599325,55.12506808822782,58.834616795012835,17.908,5,4
66,static-inc:1,static-inc,40,13,train,109,68.16346790205162,7,0.3022,16,29,8,3,True,success,8,3,3,1,0.6153846153846154,0.23076923076923078,1,1,1,55.280099048599325,58.027690579104934,58.834616795012835,29.685,9,7
67,static-inc:3,static-inc,42,6,train,142,49.326530612244895,6,0.3675,13,20,6,3,False,time,2,2,2,1,0.3333333333333333,0.3333333333333333,1,1,1,55.04341732873027,44.015609341310096,83.61370716510903,90,30,5
68,static-inc:1,static-inc,40,14,train,68,72.51676528599606,7,0.2028,15,23,3,2,True,success,9,3,3,1,0.6428571428571429,0.21428571428571427,1,1,1,56.71158447676069,58.027690579104934,58.834616795012835,36.289,15,7
69,static-inc:2,static-inc,41,14,train,68,72.51676528599606,7,0.2028,15,23,3,2,False,time,12,1,1,0,0.8571428571428571,0.07142857142857142,1,1,0,57.943788721150916,49.326530612244895,0,90,24,6
70,static-inc:1,static-inc,40,15,train,173,78.3157894736842,7,0.266,16,36,24,2,False,blunder,10,3,3,1,0.6666666666666666,0.2,1,1,1,58.292102557684224,58.027690579104934,58.834616795012835,28.602,11,6
71,static-inc:2,static-inc,41,15,train,173,78.3157894736842,7,0.266,16,36,24,2,False,blunder,12,1,1,1,0.8,0.06666666666666667,1,1,1,57.943788721150916,49.326530612244895,72.51676528599606,28.126,7,5
72,static-inc:3,static-inc,42,7,train,94,51.562814070351756,6,0.4776,14,25,8,5,True,success,2,2,2,2,0.2857142857142857,0.2857142857142857,1,1,1,55.04341732873027,44.015609341310096,66.47011888867696,66.774,20,6
73,static-inc:2,static-inc,41,16,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,True,success,12,2,1,1,0.75,0.125,1,1,1,57.943788721150916,63.82116004296455,72.51676528599606,13.368,5,5
74,static-inc:2,static-inc,41,17,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,True,success,13,2,1,1,0.7647058823529411,0.11764705882352941,1,1,1,56.576451958412285,63.82116004296455,72.51676528599606,43.836,10,6
75,static-inc:1,static-inc,40,16,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,False,time,10,4,3,1,0.625,0.25,1,1,1,58.292102557684224,63.09971530274976,58.834616795012835,90,26,6
76,static-inc:1,static-inc,40,17,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,True,success,10,4,3,2,0.5882352941176471,0.23529411764705882,1,1,1,58.292102557684224,63.09971530274976,71.36338682887896,11.193,5,5
77,static-inc:3,static-inc,42,8,train,168,54.16902457185406,6,0.5372,14,29,13,6,False,time,3,2,2,2,0.375,0.25,1,1,1,53.8832162426041,44.015609341310096,66.47011888867696,87.881,24,2
78,static-inc:2,static-inc,41,18,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,True,success,14,2,1,1,0.7777777777777778,0.1111111111111111,1,1,1,57.50104849304916,63.82116004296455,72.51676528599606,36.082,7,7
79,static-inc:1,static-inc,40,18,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,False,quick_blunder,11,4,3,2,0.6111111111111112,0.2222222222222222,1,1,1,56.644494216581,63.09971530274976,71.36338682887896,19.841,6,1
80,static-inc:3,static-inc,42,9,train,151,55.54930082466834,7,0.5578,15,28,14,6,True,success,3,2,2,3,0.3333333333333333,0.2222222222222222,1,1,1,53.8832162426041,44.015609341310096,62.36975411640267,16.114,7,7
81,static-inc:3,static-inc,42,10,train,67,58.834616795012835,7,0.5454,16,30,15,8,False,quick_blunder,4,2,2,3,0.4,0.2,1,1,1,54.29973738812016,44.015609341310096,62.36975411640267,12.192,9,4
82,static-inc:3,static-inc,42,11,train,61,61.138260432378075,5,0.1989,12,24,9,1,False,blunder,4,3,3,3,0.36363636363636365,0.2727272727272727,1,1,1,54.29973738812016,48.955278492544345,62.36975411640267,37.326,17,4
83,static-inc:3,static-inc,42,12,train,152,64.25192519251925,7,0.3636,16,29,9,4,True,success,4,4,3,3,0.3333333333333333,0.3333333333333333,1,1,1,54.29973738812016,52.001023977502776,62.36975411640267,33.446,11,7
84,static-inc:3,static-inc,42,13,train,116,67.96969696969697,7,0.4125,17,34,22,7,False,blunder,5,4,3,3,0.38461538461538464,0.3076923076923077,1,1,1,56.29017494899997,52.001023977502776,62.36975411640267,24.658,7,6
85,static-inc:3,static-inc,42,14,train,65,72.28868841082581,7,0.2882,17,31,8,6,False,blunder,5,5,3,3,0.35714285714285715,0.35714285714285715,1,1,1,56.29017494899997,55.19475857594161,62.36975411640267,46.405,15,6
86,static-inc:3,static-inc,42,15,train,190,78.45248029670839,7,0.2157,16,30,8,2,False,blunder,5,6,3,3,0.3333333333333333,0.4,1,1,1,56.29017494899997,58.043746881755645,62.36975411640267,61.669,20,5
87,static-inc:3,static-inc,42,16,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,False,blunder,5,7,3,3,0.3125,0.4375,1,1,1,56.29017494899997,60.95928022674889,62.36975411640267,81.558,30,5
88,static-inc:3,static-inc,42,17,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,False,blunder,5,8,3,3,0.29411764705882354,0.47058823529411764,1,1,1,56.29017494899997,62.02947062882136,62.36975411640267,20.934,9,3
89,static-inc:3,static-inc,42,18,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,True,success,5,9,3,3,0.2777777777777778,0.5,1,1,1,56.29017494899997,64.45865798814621,62.36975411640267,15.433,5,5
90,static-inc:4,static-inc,43,1,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,True,success,0,0,0,0,0.0,0.0,0,0,0,0,0,0,21.808,7,7
91,static-inc:4,static-inc,43,2,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,True,success,1,0,0,0,0.5,0.0,1,0,0,83.61370716510903,0,0,25.078,6,6
92,static-inc:4,static-inc,43,3,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,False,blunder,2,0,0,0,0.6666666666666666,0.0,1,0,0,76.72366932495166,0,0,46.607,13,4
93,static-inc:4,static-inc,43,4,train,13,41.73667656823344,5,0.5723,12,21,4,5,False,blunder,2,1,0,0,0.5,0.25,1,1,0,76.72366932495166,40.25320317266626,0,39.549,9,4
94,static-inc:4,static-inc,43,5,train,93,46.23716089404539,6,0.5861,13,23,6,5,True,success,2,2,0,0,0.4,0.4,1,1,0,76.72366932495166,40.994939870449855,0,20.704,6,6
95,static-inc:4,static-inc,43,6,train,142,49.326530612244895,6,0.3675,13,20,6,3,False,quick_blunder,3,2,0,0,0.5,0.3333333333333333,1,1,0,66.5614998479829,40.994939870449855,0,18.215,8,5
96,static-inc:4,static-inc,43,7,train,148,51.58524811739718,6,0.5179,14,26,6,6,True,success,3,3,1,0,0.42857142857142855,0.42857142857142855,1,1,0,66.5614998479829,43.77213678438153,0,16.476,6,6
97,static-inc:4,static-inc,43,8,train,46,53.70500076464291,7,0.6539,16,27,8,14,False,blunder,4,3,1,0,0.5,0.375,1,1,0,62.81743691533647,43.77213678438153,0,27.148,9,5
98,static-inc:4,static-inc,43,9,train,153,56.09401709401709,6,0.351,13,26,13,2,False,quick_blunder,4,4,1,0,0.4444444444444444,0.4444444444444444,1,1,0,62.81743691533647,46.25535277944687,0,12.827,6,4
99,static-inc:4,static-inc,43,10,train,159,58.84938481120068,7,0.4714,16,28,13,10,False,time,4,5,2,0,0.4,0.5,1,1,0,62.81743691533647,48.223085642360914,0,90,20,6
100,static-inc:4,static-inc,43,11,train,48,60.71989613761765,7,0.3081,15,23,6,3,True,success,4,5,2,1,0.36363636363636365,0.45454545454545453,1,1,1,62.81743691533647,48.223085642360914,58.84938481120068,29.206,7,7
101,static-inc:4,static-inc,43,12,train,152,64.25192519251925,7,0.3636,16,29,9,4,False,blunder,5,5,2,1,0.4166666666666667,0.4166666666666667,1,1,1,62.397928759792705,48.223085642360914,58.84938481120068,28.623,11,6
102,static-inc:4,static-inc,43,13,train,116,67.96969696969697,7,0.4125,17,34,22,7,True,success,5,6,2,1,0.38461538461538464,0.46153846153846156,1,1,1,62.397928759792705,50.89455890072063,58.84938481120068,41.003,9,7
103,static-inc:4,static-inc,43,14,train,101,72.48408534452605,7,0.2859,16,32,15,3,False,blunder,6,6,2,1,0.42857142857142855,0.42857142857142855,1,1,1,63.32655679477674,50.89455890072063,58.84938481120068,41.759,7,5
104,static-inc:4,static-inc,43,15,train,173,78.3157894736842,7,0.266,16,36,24,2,False,blunder,6,7,2,1,0.4,0.4666666666666667,1,1,1,63.32655679477674,53.978776964121415,58.84938481120068,67.508,11,5
105,static-inc:4,static-inc,43,16,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,False,time,6,8,2,1,0.375,0.5,1,1,1,63.32655679477674,57.02090352781676,58.84938481120068,88.894,30,5
106,static-inc:4,static-inc,43,17,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,False,time,6,8,2,2,0.35294117647058826,0.47058823529411764,1,1,1,63.32655679477674,57.02090352781676,64.18509412726462,90,18,6
107,static-inc:4,static-inc,43,18,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,True,success,6,8,2,3,0.3333333333333333,0.4444444444444444,1,1,1,63.32655679477674,57.02090352781676,70.75411503909145,32.43,13,5
108,static-inc:5,static-inc,44,1,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,False,quick_blunder,0,0,0,0,0.0,0.0,0,0,0,0,0,0,16.57,6,4
109,static-inc:5,static-inc,44,2,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,False,quick_blunder,0,1,1,0,0.0,0.5,0,1,0,0,69.83363148479428,0,19.538,5,4
110,static-inc:5,static-inc,44,3,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,False,blunder,0,2,2,0,0.0,0.6666666666666666,0,1,0,0,55.04341732873027,0,22.85,7,5
111,static-inc:5,static-inc,44,4,train,154,42.14330287497214,5,0.4487,12,19,5,5,False,quick_blunder,0,3,2,0,0.0,0.75,0,1,0,0,64.56684727418985,0,11.884,5,2
112,static-inc:5,static-inc,44,5,train,93,46.23716089404539,6,0.5861,13,23,6,5,False,quick_blunder,0,4,3,0,0.0,0.8,0,1,0,0,58.960961174385424,0,18.487,6,3
113,static-inc:5,static-inc,44,6,train,91,49.28662420382166,6,0.3925,13,21,3,3,False,quick_blunder,0,5,4,0,0.0,0.8333333333333334,0,1,0,0,56.41620111831742,0,17.16,6,3
114,static-inc:5,static-inc,44,7,train,94,51.562814070351756,6,0.4776,14,25,8,5,False,quick_blunder,0,6,5,0,0.0,0.8571428571428571,0,1,0,0,55.227938299234786,0,17.959,6,2
115,static-inc:5,static-inc,44,8,train,168,54.16902457185406,6,0.5372,14,29,13,6,True,success,0,7,6,0,0.0,0.875,0,1,0,0,54.70434912368007,0,15.788,6,6
116,static-inc:5,static-inc,44,9,train,153,56.09401709401709,6,0.351,13,26,13,2,False,time,1,7,6,0,0.1111111111111111,0.7777777777777778,1,1,0,54.16902457185406,54.70434912368007,0,87.179,10,3
117,static-inc:5,static-inc,44,10,train,67,58.834616795012835,7,0.5454,16,30,15,8,False,time,1,7,6,1,0.1,0.7,1,1,1,54.16902457185406,54.70434912368007,56.09401709401709,86.799,15,2
118,static-inc:5,static-inc,44,11,train,48,60.71989613761765,7,0.3081,15,23,6,3,True,success,1,7,6,2,0.09090909090909091,0.6363636363636364,1,1,1,54.16902457185406,54.70434912368007,57.46431694451496,51.495,11,7
119,static-inc:5,static-inc,44,12,train,183,63.93296089385475,6,0.2148,13,23,6,1,True,success,2,7,6,2,0.16666666666666666,0.5833333333333334,1,1,1,57.44446035473585,54.70434912368007,57.46431694451496,25.871,8,6
120,static-inc:5,static-inc,44,13,train,116,67.96969696969697,7,0.4125,17,34,22,7,True,success,3,7,6,2,0.23076923076923078,0.5384615384615384,1,1,1,59.60729386777549,54.70434912368007,57.46431694451496,24.255,9,7
121,static-inc:5,static-inc,44,14,train,101,72.48408534452605,7,0.2859,16,32,15,3,False,quick_blunder,4,7,6,2,0.2857142857142857,0.5,1,1,1,61.69789464325586,54.70434912368007,57.46431694451496,18.234,7,5
122,static-inc:5,static-inc,44,15,train,173,78.3157894736842,7,0.266,16,36,24,2,False,time,4,8,7,2,0.26666666666666666,0.5333333333333333,1,1,1,61.69789464325586,56.92681615128582,57.46431694451496,90,20,1
123,static-inc:5,static-inc,44,16,post-test,304,69.52080344332855,6,0.2788,15,33,17,3,False,quick_blunder,4,8,7,3,0.25,0.5,1,1,1,61.69789464325586,56.92681615128582,64.41480778757138,16.518,6,3
124,static-inc:5,static-inc,44,17,post-test,302,40.168410805548795,5,0.4109,10,18,2,1,True,success,4,9,8,3,0.23529411764705882,0.5294117647058824,1,1,1,61.69789464325586,58.3261480726239,64.41480778757138,31.98,11,5
125,static-inc:5,static-inc,44,18,post-test,306,83.8921568627451,7,0.1632,15,26,8,1,False,blunder,5,9,8,3,0.2777777777777778,0.5,1,1,1,57.391997875714445,58.3261480726239,64.41480778757138,20.316,7,3
126,self-det:3,self-det,2,1,pre-test,301,40.25320317266626,5,0.3278,10,15,1,1,True,success,0,0,0,0,0.0,0.0,0,0,0,0,0,0,28.394,17,5
127,self-det:3,self-det,2,2,pre-test,303,69.83363148479428,6,0.2236,15,28,6,3,True,success,1,0,0,0,0.5,0.0,1,0,0,40.25320317266626,0,0,82.548,36,6
128,self-det:3,self-det,2,3,pre-test,305,83.61370716510903,7,0.1605,15,25,4,1,True,success,2,0,0,0,0.6666666666666666,0.0,1,0,0,55.04341732873027,0,0,13.099,7,7
129,self-det:3,self-det,2,4,train,78,64.94240837696336,6,0.2865,14,30,15,2,True,success,3,0,0,0,0.75,0.0,1,0,0,64.56684727418985,0,0,12.864,6,6
130,self-det:3,self-det,2,5,train,187,76.30531732418524,6,0.1749,14,28,14,1,True,success,4,0,0,0,0.8,0.0,1,0,0,64.66073754988324,0,0,45.493,16,6
131,self-det:3,self-det,2,6,train,45,77.2112676056338,6,0.1704,14,28,15,1,False,quick_blunder,5,0,0,0,0.8333333333333334,0.0,1,0,0,66.98965350474364,0,0,14.647,8,4
